00h	ɔh
свињи	svɪɲi
свињите	svɪɲitɛ
свињиште	sviɲiʃtɛ
свињо	svɪɲɔ
свиок	sviɔk
свиокот	ˈsviɔtɔt
свирам	sviɾam
свирам	sʋiɾam
свират	sviɾat
свират	ˈsʋirat
свирач	sviɾatʃ
свирач	sʋiratʃ
свирачи	sviɾatʃi
свирачка	sviɾatʃka
свирачки	sviɾatʃki
свирачот	sʋiraˈtʃɔt
свиреа	sviɾɛa
свиреа	sʋiˈrɛa
свирев	svirɛf
свирев	sviɾɛf
свиревме	sviɾɛvmɛ
свиревте	sviɾɛftɛ
свиреж	sviɾɛʃ
свирејќи	svirɛjci
свирел	sviɾɛɫ
свирел	sʋiˈrɛɫ
свирела	sviɾɛɫa
свиреле	sviɾɛlɛ
свирело	sviɾɛɫɔ
свирен	sviɾɛn
свирено	sviɾɛnɔ
свирење	sviɾɛɲɛ
свирење	sʋiˈrɛɲɛ
свиреп	sviɾɛp
свирепо	sviɾɛpɔ
свирепост	sviɾɛpɔst
свирете	sviɾɛtɛ
свирете	sʋiˈrɛtɛ
свиреше	sviɾɛʃɛ
свиреше	ˈsʋiɾɛʃɛ
свири	sviɾi
свири	sʋiɾi
свириме	sviɾimɛ
свириме	ˈsʋiɾimɛ
свирите	sviɾitɛ
свирите	ˈsʋirɛtɛ
свириш	sviɾiʃ
свириш	sʋiɾiʃ
свирка	svirka
свирка	sʋirka
свиркан	svirkan
свиркање	svirkaɲɛ
свирката	ˈsʋirkata
свирки	sʋirki
свирна	sʋirna
свирнам	sʋirnam
свирне	svirnɛ
свирни	ˈsʋirni
свирнува	svirnuva
свирнување	svirnuvaɲɛ
свирол	sviɾɔɫ
свирче	svirtʃɛ
свирче	ˈsʋir̩tʃɛ
свирчето	sʋir̥tʃɛtɔ
свис	sv̞is
свит	sʋit
свита	svita
свитка	svitka
свиткај	svitˈkaj
свиткам	svitkam
свиткан	svitkan
свиткан	sʋitˈkan
свиткана	ˈsʋitkana
свиткани	sʋitˈkani
свиткаш	ˈsʋitkaʃ
свитлив	svitlif
свитливо	svitlivɔ
свитливост	svitlivɔst
свиток	sʋitɔk
свитоците	sʋitɔtsɛ
свифт	ʃfɪft
свич	svitʃ
свод	svɔt
свод	sʋɔt
свода	svɔda
сводник	svɔdnik
сводништво	svɔdniʃtvɔ
сводови	svɔdɔvi
сводот	sʋɔdɔt
свое	svojɛ
своевиден	svɔɛvidɛn
своевидност	svɔɛvidnɔst
своеволен	svɔɛvɔlɛn
своеволно	svɔɛvɔɫnɔ
своеволно	ˈsvɔjɛvɔlnɔ
своевремен	svɔɛvrɛmɛn
своевремено	svɔɛvrɛmɛnɔ
своеглав	svɔɛgɫaf
своеглаво	svɔɛgɫavɔ
своеглавост	svɔɛgɫavɔst
своерачен	svɔɛɾatʃɛn
своето	sʋɔɛtɔ
свои	svoj
свои	svɔi
своина	svɔina
своите	svojɪtɛ
свој	svoj
свој	svɔj
своја	svojɑ
својата	svojata
својот	svojot
својства	svojstva
својства	svɔjstva
својствен	svɔjstvɛn
својствено	svɔjstvɛnɔ
својство	svojstvɔ
својство	svɔjstvɔ
својте	svojtɛ
свон	svɔn
свп	səvəpə
сврака	svraka
свратам	svr̩tam
сврати	svrati
свратиме	svɾatiːmɛ
сврдел	svr̩dɛɫ
сврдли	svr̩dli
сврдло	svr̩dɫɔ
сврзан	svr̩zan
сврзаност	svr̩zanɔst
сврзе	svr̩zɛ
сврзен	svr̩zɛn
сврзник	svr̩znik
сврзници	svr̩znitsi
сврзнички	svr̩znitʃki
сврзно	svr̩znɔ
сврзува	svr̩zuva
сврзуван	svr̩zuvan
сврзување	svr̩zuvaɲɛ
сврзувачки	svr̩zuvatʃki
свртам	sʋ̩rtam
свртат	svr̩tat
сврте	sv̞rtɛ
свртеа	sʋ̩rtɛa
свртев	sv̞rtɛf
свртевме	svr̩tɛvmɛ
свртел	svr̩tɛɫ
свртела	sv̞rtɛɫa
свртеле	sv̞rtɛlɛ
свртен	svr̩tɛn
свртена	sʋ̩rtɛna
свртени	ˈsʋr̩tɛni
свртено	svr̩tɛnɔ
свртете	sv̞rtɛtɛ
сврти	svr̩ti
сврти	svr̥ti
свртив	sʋr̩tif
свртија	sʋ̩r̩tiʝa
свртиме	svr̩timɛ
свртите	sʋr̩tʲitɛ
свртиш	svr̩tiʃ
свртница	svr̩tnitsa
свртници	svr̩tnitsi
свртничар	svr̩tnitʃar
свртничари	svr̩tnitʃaɾi
свртува	svr̩tuva
свртува	svr̩tva
свртувај	svr̩tuvaj
свртувам	svr̩tuvam
свртуваме	ˈsvr̩tuvamɛ
свртуван	svr̩tuvan
свртување	svr̩tuvaɲɛ
свртување	sʋr̩tuv̩aɲɛ
свруќување	svrucuvaɲɛ
свршам	ˈsvr̩ʃam
свршен	svr̩ʃɛn
свршен	sʋr̩ʃɛn
свршена	svr̩ʃɛna
свршени	svr̩ʃɛni
свршеник	svr̩ʃɛnik
свршеникот	svr̩ʃɛnitɔt
свршеница	svr̩ʃɛnitsa
свршеница	sʋr̩ʃɛnitsa
свршеницата	svr̩ʃnitsa
свршеничка	svr̩ʃɛnitʃka
свршенички	svr̩ʃɛnitʃki
свршено	ˈsvrʃɛno
свршеност	svr̩ʃɛnɔst
сврши	svr̩ʃi
сврши	svr̥ʃi
свршив	svr̩ʃif
свршил	svr̩ʃɪɫ
свршила	svr̩ʃila
свршиме	sʋr̩ʃímɛ
свршиш	ˈsʋr̩ʃiʃ
свршува	svr̩ʃuva
свршувам	ˈsvrʃuvam
свршуван	svr̩ʃuvan
свршување	svrʃuvaɲɛ
свршување	svr̩ʃuvaɲɛ
свршувачка	svrʃuvaʧka
свршувачка	svr̩ʃuvatʃka
свршувачката	ˈsʋrʃuʋatʃka
сеrа	sɛra
се	sɛ
се`	sɛ
сѐ	sɛ
с`е	ʃɛ
сѐ	ʃɛ
сеа	sɛa
сеанса	ˈsɛansa
сеанса	sɛansa
сеансата	ˈsɛansata
сеанси	ˈsɛansi
себ	sɛp
себап	sɛbap
себастијан	ˈsɛbastijɑn
себе	ˈsɛbɛ
себе	sɛbɛ
себељубец	sɛbɛʎubɛts
себељубив	sɛbɛʎubif
себељупка	sɛbɛʎupka
себељупки	sɛbɛʎupki
себеси	ˈsɛbɛsi
себичен	ˈsɛbitʃɛn
себичен	sɛbitʃɛn
себична	ˈsɛbitʃna
себични	ˈsɛbitʃni
себичник	sɛbitʃnik
себичници	sɛbitʃnitsi
себично	ˈsɛbitʃnɔ
себично	sɛbitʃnɔ
себичност	ˈsɛbitʃnɔst
себичност	sɛbitʃnɔst
себсо	ˈsɛpsɔ
себство	sɛpstvɔ
сева	sɛva
севастопољ	sɛvastɔpɔʎ
севда	sɛvda
севдалинка	sɛvdaliŋka
север	ˈsɛvɛr
север	sɛvɛr
северак	ˈsɛvɛrak
северен	ˈsɛvɛrɛn
северен	sɛvɛɾɛn
северна	ˈsɛvɛrna
северната	ˈsɛvɛrnatɑ
северниот	ˈsɛvɛrnit
северните	ˈsɛvɛrnitɛ
северница	sɛvɛrnitsa
северно	ˈsɛvɛrnɔ
северно	sɛvɛrnɔ
северноамериканец	sɛvɛrnɔamɛrikanɛts
северноамериканка	sɛvɛrnɔamɛrikaŋka
северноамерикански	sɛvɛrnɔamɛrikanski
северноатлантски	sɛvɛrnɔatɫantski
севернокореец	sɛvɛrnɔkɔɾɛɛts
севернокорејка	sɛvɛrnɔkɔɾɛjka
севернокорејски	sɛvɛrnɔkɔrɛjski
севернокорејски	sɛvɛrnɔkɔɾɛjski
северномакедонски	sɛvɛrnɔmakɛdɔnski
северното	ˈsɛvɛrnɔtɔ
северњак	sɛvɛrɲak
северњаци	ˈsɛvɛrɲatsi
северњаците	ˈsɛvɛrɲatsiɛ
северозапад	sɛvɛɾɔzapat
северозапад	ˈsɛvɛɾɔˌzaˈvast
северозападен	sɛvɛɾɔzapadɛn
северозападниот	ˈsɛvɛɾɔˌzapadnɪt
северозападно	sɛvɛɾɔzapadnɔ
северозападно	ˈsɛvɛɾɔˌzaˈvɛdno
североисток	sɛvɛɾɔistɔk
североисток	ˈsɛvɛɾɔjˈstɔk
североисточен	sɛvɛɾɔistɔtʃɛn
североисточниот	ˈsɛvɛɾɔˌistɔtʃiɔt
североисточно	ˈsɛvɛɾɔˌistɔtʃnɔ
североисточно	sɛvɛɾɔistɔtʃnɔ
северот	ˈsɛvɛɾɔt
северус	ˈsɛvɛrus
северџанец	sɛvɛrdʒanɛts
северџанка	sɛvɛrdʒaŋka
северџанки	sɛvɛrdʒaŋki
северџански	sɛvɛrdʒanski
севил	sɛˈvil
севишен	sɛviʃɛn
севишниот	ˈsɛviʃniɔt
севкупен	sɛfkupɛn
севкупно	sɛfkupnɔ
севкупно	ˈsɛvpɔɫgnɛ
севкупност	sɛfkupnɔst
сево	ˈsɛvɔ
сево	sɛvɔ
севременски	sɛvrɛmɛnski
сегa	ˈsɛga
сега	ˈsɛga
сега	sɛga
сегашен	ˈsɛgaʃɛn
сегашен	sɛgaʃɛn
сегашна	ˈsɛgaʃna
сегашната	ˈsɛgaʃnata
сегашни	ˈsɛgaʃni
сегашни	sɛgaʃni
сегашниот	ˈsɛgaʃniɔt
сегашните	ˈsɛgaʃnitɛ
сегашно	sɛgaʃnɔ
сегашност	ˈsɛgaʃnɔst
сегашност	sɛgaʃnɔst
сегашноста	ˈsɛgaʃnɔsta
сегашното	ˈsɛgaʃnɔ
сегде	segdɛ
сегде	sɛgdɛ
сегедин	sɛgɛdin
сегмент	sɛgmɛnt
сегментален	sɛgmɛntalɛn
сегментално	sɛgmɛntaɫnɔ
сегментација	sɛgmɛntatsija
сегрегација	sɛgrɛgatsija
сед	sɛd
сед	sɛt
седала	sɛdaɫa
седало	sɛdaɫɔ
седам	sɛd̪am
седан	ˈsɛdan
седан	sɛdan
седат	sɛˈdat
седатив	sɛdatif
седатив	ˈsɛdatiʋ
седативен	sɛdativɛn
седативи	ˈsɛdativi
седативите	ˈsɛdatiˌvɪtɛ
седативот	ˈsɛdativɔt
седеа	ˈsɛdɛa
седев	sɛˈdɛf
седев	sɛdɛf
седевме	sɛdɛv̞mɛ
седејќи	ˈsɛdɛjitɛ
седел	sɛdɛɫ
седела	sɛˈdɛɫa
седеле	sɛdɛlɛ
седело	sɛdɛɫɔ
седен	sɛdɛn
седенка	sɛdɛŋka
седено	sɛdɛnɔ
седење	ˈsɛdɛɲɛ
седење	sɛdɛɲɛ
седењето	ˈsɛdɛɲatɕɛ
седете	ˈsɛdɛtɛ
седеф	sɛdɛf
седефен	sɛdɛfɛn
седефест	sɛdɛfɛst
седечки	sɛdɛtʃki
седеше	ˈsɛdɛʃɛ
седи	ˈsɛdi
седи	sɛdi
седиме	sɛdiːmɛ
седиментација	sɛdimɛntatsija
седиментен	sɛdimɛntɛn
седит	sɛdit
седите	sɛˈdɪtɛ
седиш	ˈsɛdiʃ
седишта	ˈsɛdiʃta
седишта	sɛdiʃta
седиштата	ˈsɛdiʃta
седиште	ˈsɛdiʃtɛ
седиште	sɛdiʃtɛ
седиштето	ˈsɛdiʃtɛtɔ
седла	sɛdɫa
седлар	sɛdɫar
седларница	sɛdɫarnitsa
седларски	sɛdɫarski
седларство	sɛdɫarstvɔ
седленце	sɛdlɛntsɛ
седло	sedɫo
седло	sɛdɫɔ
седлото	ˈsɛdlɔtɔ
седма	sedma
седмата	ˈsɛdmatɑ
седми	sedmi
седми	sɛdmi
седмина	sɛdmina
седмини	sɛdmini
седминка	sɛdmiŋka
седмиот	sedmiɔt
седмица	ˈsɛdmitsa
седмица	sɛdmitsa
седмицата	ˈsɛdmitsa
седмици	ˈsɛdmitsi
седмици	sɛdmitsi
седмиче	sɛdmitʃɛ
седмично	ˈsɛdmitʃnɔ
седмо	sɛd̪mɔ
седмоодделенец	sɛdmɔɔddɛlɛnɛts
седмоодделенка	sɛdmɔɔddɛlɛŋka
седмоодделенски	sɛdmɔɔddɛlɛnski
седна	ˈsɛdna
седна	sɛdna
седнав	sɛdnav
седнавме	ˈsɛdnavmɛ
седнал	sɛdnal
седнал	sɛdnaɫ
седнала	ˈsɛdnaɫa
седнала	sɛdnaɫa
седнале	ˈsɛdnalɛ
седнале	sɛdnalɛ
седнало	sɛdnaɫɔ
седнам	ˈsɛdnam
седнат	ˈsɛdnat
седнат	sɛdnat
седнато	sɛdnatɔ
седне	sednɛ
седне	sɛdnɛ
седнел	sɛdnɛɫ
седнела	sɛdnɛɫa
седнеле	sɛdnɛlɛ
седнело	sɛdnɛɫɔ
седнеме	ˈsɛdnɛmɛ
седнете	ˈsɛdnɛtɛ
седнеш	sednɛʃ
седни	ˈsɛdni
седница	ˈsɛdnitsa
седница	sɛdnitsa
седнува	ˈsɛdnuva
седнува	sɛdnuva
седнувај	ˈsɛdnuvaɪ̯
седнувам	ˈsɛdnuvaːm
седнуван	sɛdnuvan
седнување	sɛdnuvaɲɛ
седнуваш	ˈsɛdnuvaʃ
седрик	sɛdrik
седум	sɛˈdum
седум	sɛdum
седумаголен	sɛdumagɔlɛn
седумаголник	sɛdumagɔɫnik
седумаголници	sɛdumagɔɫnitsi
седумве	sɛduɱvɛ
седумдес	sɛdumdɛs
седумдесе	sɛdumdɛsɛ
седумдесет	sɛduːmdɛsɛt
седумдесет	sɛdumdɛsɛt
седумдесетина	sɛdumdɛsɛtina
седумдесетмина	sɛdumdɛsɛtmina
седумдесетти	sɛdumdɛsɛtti
седумдеска	sɛdumdɛska
седумдест	sɛdumdɛst
седумдести	sɛdumdɛsti
седумка	sɛˈdumka
седумка	sɛdumka
седуммина	sɛdummina
седуммина	sɛˈdumminɑ
седумнаес	sɛdumnaɛs
седумнаесе	sɛdumnaɛsɛ
седумнаесет	ˈsɛdumnaɛsɛt
седумнаесет	sɛdumnaɛsɛt
седумнаесетгодишен	sɛdumnaɛsɛdgɔdiʃɛn
седумнаесетина	sɛdumnaɛsɛtina
седумнаесетмина	sɛdumnaɛsɛtmina
седумнаесетти	sɛdumnaɛsɛtti
седумнаеска	sɛdumnaɛska
седумнаест	sɛdumnaɛst
седумнаести	sɛdumnaɛsti
седумне	sɛdumnɛ
седумпати	sɛdumpati
седумсто	sɛdumstɔ
седумстотини	sɛdumstɔtini
седумте	ˈsedumtɛ
седумте	sɛdumtɛ
седумче	sɛdumtʃɛ
седуца	ˈsɛdutsa
сее	sɛː
сее	sɛɛ
сеедно	sɛːɛdnɔ
сеедно	sɛɛdnɔ
сеејќи	sɛɛjci
сеен	sɛɛn
сеење	sɛɛɲɛ
сезаме	ˈsɛzamɛ
сезнаен	sɛznaɛn
сезнаечки	sɛznaɛtʃki
сезнајка	sɛznajka
сезнајко	sɛznajkɔ
сезона	sɛˈzɔna
сезона	sɛzɔna
сезонава	sɛzɔna
сезоната	sɛˈzɔnata
сезони	ˈsɛzɔni
сезонски	sɛzɔnski
сезонски	ˈsɛzɔnskiː
сеидба	sɛidba
сеидбен	sɛidbɛn
сеизмичка	ˈsɛjzmitʃka
сеизмички	sɛizmitʃki
сеизмички	ˈsɛjzmitʃi
сеизмограф	sɛizmɔgraf
сеизмографија	sɛizmɔgrafija
сеизмографски	sɛizmɔgrafski
сеизмолог	sɛizmɔɫɔk
сеизмолошки	sɛizmɔɫɔʃki
сеинт	sɛint
сеир	sɛir
сеирџии	sɛirdʒii
сеирџија	sɛirdʒija
сеирџика	sɛirdʒika
сеј	sɛj
сејблер	ˈsɛjblɛr
сејди	sei̯di
сејмор	ˈsɛjmor
сејџ	seiʤ
сејшелец	sɛjʃɛlɛts
сејшели	sɛjʃɛli
сејшелка	sɛjʃɛɫka
сејшелски	sɛjʃɛɫski
сек	sɛk
сека	sɛka
сеќава	ˈsɛcaːva
сеќаваат	ˈsɛcaɫajt
сеќавав	sɛˈcaːva
сеќавал	sɛˈçaːvaɫ
сеќавам	ˈsɛcaʋam
секавам	ˈsɛkavam
сеќаваме	ˈsɛcaʋamɛ
сеќавања	ˈsɛcaɾvaɲa
сеќавања	sɛcavaɲa
сеќавањата	ˈsɛcaɱvaŋa
сеќавање	ˈsɛcaˌvaɲɛ
сеќавање	sɛcavaɲɛ
сеќавањето	ˈsɛcaɾatɛ
сеќавате	sɛˈçaʋatɛ
сеќаваш	ˈsɛcaʋaʃ
секаваш	ˈsɛkaʋaʃ
сеќаваше	sɛˈçaʋaʃɛ
секавица	sɛkavitsa
секавичен	sɛkavitʃɛn
секад	sɛkat
секаде	sɛˈkadɛ
секаде	sɛkadɛ
секакo	ˈsɛkako
секаква	ˈsɛkɑkva
секакви	ˈsɛkavi
секакво	ˈsɛkɑvɔ
секако	sɛkaˈkɔ
секако	sɛkakɔ
секаков	sɛkakɔf
секаков	ˈsɛkɑkɔf
секанс	sɛkans
секач	sɛˈkatʃ
секач	sɛkatʃ
секачот	ˈsɛkɑtʃɔt
секвенца	ˈsɛkʋɛntsa
секвенцата	ˈsɛkvɛntsa
секвенција	sɛkvɛntsija
секвенционира	sɛkvɛntsijɔniɾa
секвенциониран	sɛkvɛntsijɔniɾan
секвенционирање	sɛkvɛntsijɔniɾaɲɛ
секвестрација	sɛkvɛstratsija
секешфехервар	sɛkɛʃfɛxɛrvar
секидневен	sɛkidnɛvɛn
секидневие	sɛkidnɛvijɛ
секидневица	sɛkidnɛvitsa
секидневје	sɛkidnɛvjɛ
секира	sɛkiɾa
секира	ˈsɛkɪra
сеќирај	ˈsɛɟiraj
секирај	ˈsɛkiraj
секирајте	sɛkiˈrajtɛ
секирам	ˈsɛkiɾam
секиран	sɛkiɾan
секирање	sɛkiɾaɲɛ
секирата	ˈsɛkɪɾata
секирација	sɛkiratsija
секираш	ˈsɛkiɾaʃ
секири	ˈsɛkiɾi
секири	sɛkiɾi
секириште	sɛkiɾiʃtɛ
секирче	sɛkirtʃɛ
секирчиња	sɛkirtʃiɲa
секне	sɛknɛ
секнење	sɛknɛɲɛ
секнет	sɛknɛt
секоj	sɛkɔj
секоrаш	ˈsɛkɔraʃ
секоа	sɛkɔa
секови	sɛkɔvi
секогаш	ˈsɛkɔgaʃ
секогаш	sɛkɔgaʃ
секого	sɛˈkɔgɔ
секого	sɛkɔgɔ
секое	sɛˈkɔɛ
секои	ˈsɛkɔi
секој	sɛkɔj
секоја	ˈsɛkɔja
секоја	sɛkɔja
секојдневен	ˈsɛkɔjdnɛvɛn
секојдневен	sɛkɔjdnɛvɛn
секојдневие	ˈsɛkɔjdnɛviɛ
секојдневие	sɛkɔjdnɛvijɛ
секојдневија	sɛkɔjdnɛvija
секојдневица	sɛkɔjdnɛvitsa
секојдневја	sɛkɔjdnɛvja
секојдневје	sɛkɔjdnɛvjɛ
секојдневна	ˈsɛkɔjˌdɛvna
секојдневни	ˈsɛkɔjˌdɛvni
секојдневниот	ˈsɛkɔjdɛvniɔt
секојдневните	ˈsɛkɔjˌdɛvnitɛ
